id,zodiac,total,money,health,love
365,사자자리,74,74,97,76
365,처녀자리,93,79,67,65
365,천칭자리,56,93,93,60
365,전갈자리,87,72,93,68
365,사수자리,94,62,86,89
365,염소자리,79,57,93,74
365,물병자리,70,45,89,94
365,물고기자리,83,54,62,65
366,쥐띠,62,48,84,43
366,소띠,91,54,76,45
366,호랑이띠,79,70,58,40
366,토끼띠,61,71,70,62
366,용띠,75,91,78,83
366,뱀띠,87,71,67,61
366,말띠,86,87,83,65
366,양띠,75,65,98,88
366,원숭이띠,77,76,72,46
366,닭띠,66,61,80,67
366,개띠,72,45,50,43
366,돼지띠,79,78,78,61
366,양자리,88,95,76,91
366,황소자리,88,99,58,58
366,쌍둥이자리,98,48,72,44
366,게자리,81,69,72,56
366,사자자리,75,51,59,51
366,처녀자리,71,64,66,44
366,천칭자리,87,82,89,70
366,전갈자리,73,45,59,91
366,사수자리,67,57,83,66
366,염소자리,89,72,51,72
366,물병자리,69,98,70,92
366,물고기자리,85,47,96,44
367,쥐띠,83,46,65,66
367,소띠,67,47,89,59
367,호랑이띠,72,54,63,72
367,토끼띠,96,71,53,51
367,용띠,57,96,94,61
367,뱀띠,58,79,89,87
367,말띠,89,59,51,78
367,양띠,72,92,54,53
367,원숭이띠,72,87,87,40
367,닭띠,92,94,77,80
367,개띠,59,97,88,70
367,돼지띠,93,76,86,96
367,양자리,86,53,67,61
367,황소자리,64,80,67,47
367,쌍둥이자리,68,68,74,79
367,게자리,72,78,50,59
367,사자자리,75,47,79,53
367,처녀자리,77,93,99,64
367,천칭자리,86,64,82,40
367,전갈자리,91,65,81,80
367,사수자리,95,59,86,56
367,염소자리,98,46,71,77
367,물병자리,95,93,85,42
367,물고기자리,63,87,77,40
368,쥐띠,65,90,89,56
368,소띠,72,54,91,95
368,호랑이띠,57,96,64,45
368,토끼띠,77,78,88,88
368,용띠,63,66,83,57
368,뱀띠,94,98,51,69
368,말띠,67,99,69,49
368,양띠,57,59,56,76
368,원숭이띠,83,87,79,70
368,닭띠,73,79,77,69
368,개띠,78,84,73,47
368,돼지띠,97,64,54,72
368,양자리,82,92,67,98
368,황소자리,98,78,96,50
368,쌍둥이자리,67,45,82,73
368,게자리,63,98,88,60
368,사자자리,96,78,75,84
368,처녀자리,87,96,67,46
368,천칭자리,91,71,60,55
368,전갈자리,96,94,64,50
368,사수자리,82,46,97,81
368,염소자리,78,91,85,64
368,물병자리,94,93,67,50
368,물고기자리,84,71,80,58
369,쥐띠,88,58,56,94
369,소띠,83,57,94,40
369,호랑이띠,79,70,61,93
369,토끼띠,92,58,92,81
369,용띠,98,50,73,45
369,뱀띠,88,96,98,45
369,말띠,84,79,82,49
369,양띠,73,94,59,96
369,원숭이띠,79,97,73,92
369,닭띠,76,81,69,66
369,개띠,94,80,87,93
369,돼지띠,56,71,59,55
369,양자리,63,74,96,49
369,황소자리,69,86,80,47
369,쌍둥이자리,83,84,82,77
369,게자리,56,54,60,54
369,사자자리,85,88,86,43
369,처녀자리,57,90,98,67
369,천칭자리,75,97,67,95
369,전갈자리,89,85,90,68
369,사수자리,58,87,85,57
369,염소자리,84,73,87,60
369,물병자리,71,49,90,90
369,물고기자리,83,71,81,60
370,쥐띠,75,57,87,73
370,소띠,59,97,84,74
370,호랑이띠,94,88,52,93
370,토끼띠,83,92,63,69
370,용띠,87,49,72,77
370,뱀띠,59,65,81,78
370,말띠,58,80,87,59
370,양띠,78,77,88,88
370,원숭이띠,95,69,60,65
370,닭띠,90,58,82,56
370,개띠,90,77,78,66
370,돼지띠,68,78,51,95
370,양자리,64,46,93,70
370,황소자리,80,50,59,55
370,쌍둥이자리,92,70,93,46
370,게자리,66,52,90,90
370,사자자리,97,83,51,80
370,처녀자리,76,92,55,75
370,천칭자리,89,51,59,99
370,전갈자리,91,86,84,73
370,사수자리,96,69,91,90
370,염소자리,61,77,99,48
370,물병자리,56,86,81,40
370,물고기자리,80,69,95,88
371,쥐띠,93,47,57,43
371,소띠,84,82,58,54
371,호랑이띠,85,94,59,77
371,토끼띠,90,54,74,75
371,용띠,93,59,64,57
371,뱀띠,87,87,77,82
371,말띠,74,83,79,98
371,양띠,57,60,95,60
371,원숭이띠,57,71,81,60
371,닭띠,84,77,89,66
371,개띠,88,95,96,95
371,돼지띠,69,57,71,62
371,양자리,83,45,81,68
371,황소자리,70,92,56,89
371,쌍둥이자리,65,98,92,97
371,게자리,68,51,70,61
371,사자자리,76,85,52,83
371,처녀자리,75,73,93,97
371,천칭자리,57,67,58,81
371,전갈자리,60,78,80,79
371,사수자리,93,88,97,54
371,염소자리,88,62,95,92
371,물병자리,72,61,52,59
371,물고기자리,78,77,84,53
372,쥐띠,61,49,69,44
372,소띠,74,75,53,81
372,호랑이띠,61,93,59,99
372,토끼띠,69,86,70,94
372,용띠,58,57,75,74
372,뱀띠,83,52,70,80
372,말띠,80,97,99,74
372,양띠,93,49,97,42
372,원숭이띠,92,85,78,96
372,닭띠,83,84,78,74
372,개띠,58,54,64,80
372,돼지띠,74,96,99,80
372,양자리,72,67,77,72
372,황소자리,73,61,76,70
372,쌍둥이자리,91,96,68,41
372,게자리,69,97,99,67
372,사자자리,82,64,51,44
372,처녀자리,82,58,58,79
372,천칭자리,75,75,63,88
372,전갈자리,86,77,92,53
372,사수자리,62,67,87,71
372,염소자리,78,73,95,98
372,물병자리,65,83,95,82
372,물고기자리,64,87,78,54
373,쥐띠,61,77,75,75
373,소띠,68,90,52,48
373,호랑이띠,91,98,55,61
373,토끼띠,90,68,95,82
373,용띠,74,86,60,92
373,뱀띠,69,59,61,59
373,말띠,60,69,97,63
373,양띠,59,80,72,80
373,원숭이띠,71,79,65,77
373,닭띠,82,96,74,41
373,개띠,84,58,69,58
373,돼지띠,79,99,80,85
373,양자리,71,69,61,86
373,황소자리,62,67,97,80
373,쌍둥이자리,91,67,84,58
373,게자리,96,50,90,71
373,사자자리,72,92,89,47
373,처녀자리,82,49,78,40
373,천칭자리,76,45,60,97
373,전갈자리,65,49,82,82
373,사수자리,61,70,86,75
373,염소자리,59,86,68,97
373,물병자리,61,59,98,59
373,물고기자리,72,87,80,64
374,쥐띠,58,90,87,56
374,소띠,90,58,94,71
374,호랑이띠,83,63,51,87
374,토끼띠,63,82,96,95
374,용띠,63,79,75,58
374,뱀띠,97,85,65,52
374,말띠,56,96,59,67
374,양띠,95,67,97,41
374,원숭이띠,91,91,91,77
374,닭띠,79,90,61,47
374,개띠,90,57,76,64
374,돼지띠,83,74,57,78
374,양자리,79,71,76,67
374,황소자리,59,45,58,60
374,쌍둥이자리,80,60,67,51
374,게자리,57,53,58,48
374,사자자리,98,89,64,57
374,처녀자리,94,82,84,42
374,천칭자리,59,58,96,68
374,전갈자리,82,80,64,97
374,사수자리,81,76,72,79
374,염소자리,56,51,80,95
374,물병자리,83,84,54,60
374,물고기자리,64,85,69,57
375,쥐띠,80,52,67,58
375,소띠,56,84,60,53
375,호랑이띠,70,94,72,44
375,토끼띠,84,64,75,98
375,용띠,78,72,69,48
375,뱀띠,79,97,53,47
375,말띠,90,69,65,71
375,양띠,63,69,63,44
375,원숭이띠,91,82,98,62
375,닭띠,96,69,89,80
375,개띠,76,67,87,88
375,돼지띠,65,85,61,71
375,양자리,98,73,74,94
375,황소자리,71,96,55,59
375,쌍둥이자리,93,47,51,53
375,게자리,90,65,50,51
375,사자자리,76,66,54,86
375,처녀자리,68,98,67,89
375,천칭자리,73,88,66,96
375,전갈자리,90,70,80,49
375,사수자리,66,79,84,54
375,염소자리,91,45,69,70
375,물병자리,70,59,54,56
375,물고기자리,78,62,74,86
376,쥐띠,60,68,93,70
376,소띠,73,82,62,49
376,호랑이띠,77,50,57,56
376,토끼띠,92,74,83,73
376,용띠,84,82,70,53
376,뱀띠,59,53,94,40
376,말띠,73,45,87,60
376,양띠,73,60,78,71
376,원숭이띠,96,72,77,46
376,닭띠,87,57,53,84
376,개띠,88,96,73,72
376,돼지띠,58,48,56,86
376,양자리,89,75,65,45
376,황소자리,74,58,87,45
376,쌍둥이자리,75,50,54,56
376,게자리,69,72,80,74
376,사자자리,81,55,90,46
376,처녀자리,55,76,85,44
376,천칭자리,90,74,56,42
376,전갈자리,94,87,75,80
376,사수자리,88,65,77,59
376,염소자리,63,66,98,69
376,물병자리,58,71,91,75
376,물고기자리,96,98,50,49
377,쥐띠,82,97,87,82
377,소띠,67,60,96,44
377,호랑이띠,78,61,61,85
377,토끼띠,67,45,75,42
377,용띠,58,56,62,43
377,뱀띠,66,77,77,95
377,말띠,76,86,94,61
377,양띠,56,88,70,98
377,원숭이띠,63,55,68,87
377,닭띠,61,51,68,90
377,개띠,64,46,75,66
377,돼지띠,85,47,56,60
377,양자리,59,61,70,87
377,황소자리,92,81,59,41
377,쌍둥이자리,61,70,77,97
377,게자리,70,58,97,73
377,사자자리,64,53,58,94
377,처녀자리,63,62,52,42
377,천칭자리,75,59,87,48
377,전갈자리,66,87,61,43
377,사수자리,78,69,58,81
377,염소자리,56,51,92,87
377,물병자리,94,93,52,94
377,물고기자리,59,52,98,53
378,쥐띠,71,79,69,53
378,소띠,69,81,56,52
378,호랑이띠,69,86,61,63
378,토끼띠,66,78,74,47
378,용띠,68,55,65,86
378,뱀띠,93,61,71,93
378,말띠,81,88,68,61
378,양띠,63,58,69,51
378,원숭이띠,87,70,69,89
378,닭띠,74,84,78,67
378,개띠,55,56,66,77
378,돼지띠,87,72,77,52
378,양자리,72,56,97,43
378,황소자리,92,67,65,67
378,쌍둥이자리,84,85,92,70
378,게자리,95,97,65,57
378,사자자리,97,81,85,80
378,처녀자리,95,68,61,79
378,천칭자리,85,98,64,62
378,전갈자리,80,98,99,45
378,사수자리,76,89,61,64
378,염소자리,80,68,71,76
378,물병자리,59,62,81,88
378,물고기자리,79,55,73,90
379,쥐띠,70,85,82,43
379,소띠,94,71,76,59
379,호랑이띠,61,62,80,90
379,토끼띠,78,59,65,65
379,용띠,92,89,73,50
379,뱀띠,73,73,99,57
379,말띠,80,72,96,60
379,양띠,97,59,71,53
379,원숭이띠,90,82,94,84
379,닭띠,81,53,98,80
379,개띠,91,80,71,87
379,돼지띠,70,54,68,52
379,양자리,79,76,87,49
379,황소자리,74,51,71,70
379,쌍둥이자리,60,55,91,69
379,게자리,96,89,76,52
379,사자자리,95,80,64,60
379,처녀자리,72,58,92,58
379,천칭자리,81,80,71,72
379,전갈자리,82,60,92,76
379,사수자리,56,71,56,65
379,염소자리,89,54,68,76
379,물병자리,85,82,90,55
379,물고기자리,94,83,98,96
380,쥐띠,89,95,92,44
380,소띠,81,51,72,95
380,호랑이띠,69,88,82,45
380,토끼띠,61,70,82,81
380,용띠,67,89,79,45
380,뱀띠,56,60,51,71
380,말띠,68,75,58,64
380,양띠,58,75,94,50
380,원숭이띠,55,51,67,74
380,닭띠,94,72,80,75
380,개띠,56,80,58,64
380,돼지띠,72,81,63,47
380,양자리,63,52,68,65
380,황소자리,67,82,99,59
380,쌍둥이자리,83,70,61,60
380,게자리,96,62,59,87
380,사자자리,92,98,90,50
380,처녀자리,79,98,94,58
380,천칭자리,77,93,75,53
380,전갈자리,67,83,56,69
380,사수자리,63,92,87,95
380,염소자리,92,85,69,40
380,물병자리,68,70,86,56
380,물고기자리,87,99,92,45
381,쥐띠,97,52,61,81
381,소띠,81,89,74,85
381,호랑이띠,73,81,79,45
381,토끼띠,94,71,78,83
381,용띠,56,71,93,96
381,뱀띠,90,59,63,61
381,말띠,69,83,57,42
381,양띠,61,69,56,50
381,원숭이띠,77,95,99,76
381,닭띠,56,52,75,89
381,개띠,70,81,88,57
381,돼지띠,92,47,98,88
381,양자리,60,57,64,54
381,황소자리,72,62,63,70
381,쌍둥이자리,97,71,80,82
381,게자리,68,88,67,74
381,사자자리,61,63,52,92
381,처녀자리,91,79,94,56
381,천칭자리,60,91,53,44
381,전갈자리,82,76,88,53
381,사수자리,57,49,66,98
381,염소자리,89,50,56,65
381,물병자리,55,63,87,81
381,물고기자리,92,87,92,45
382,쥐띠,56,48,69,81
382,소띠,65,47,59,73
382,호랑이띠,90,98,76,94
382,토끼띠,81,52,75,98
382,용띠,89,47,97,44
382,뱀띠,94,83,52,55
382,말띠,73,54,57,94
382,양띠,67,61,82,97
382,원숭이띠,76,64,85,56
382,닭띠,64,48,63,60
382,개띠,67,49,77,43
382,돼지띠,85,81,92,46
382,양자리,86,98,87,46
382,황소자리,68,79,74,43
382,쌍둥이자리,60,65,80,46
382,게자리,60,95,81,47
382,사자자리,68,53,95,46
382,처녀자리,92,88,69,99
382,천칭자리,56,53,69,97
382,전갈자리,84,87,50,50
382,사수자리,88,80,91,45
382,염소자리,73,50,57,48
382,물병자리,89,74,90,59
382,물고기자리,75,53,81,99
383,쥐띠,59,94,88,53
383,소띠,82,75,82,63
383,호랑이띠,86,69,68,95
383,토끼띠,82,57,88,44
383,용띠,70,80,55,42
383,뱀띠,95,76,69,79
383,말띠,62,87,74,47
383,양띠,91,63,60,55
383,원숭이띠,96,54,57,62
383,닭띠,73,48,54,85
383,개띠,70,50,71,53
383,돼지띠,76,48,76,78
383,양자리,97,72,92,51
383,황소자리,79,49,76,75
383,쌍둥이자리,71,97,72,61
383,게자리,65,65,61,88
383,사자자리,96,76,97,59
383,처녀자리,59,45,58,80
383,천칭자리,78,63,81,86
383,전갈자리,59,90,79,77
383,사수자리,89,83,95,79
383,염소자리,72,78,83,98
383,물병자리,77,72,74,78
383,물고기자리,73,77,86,78
384,쥐띠,69,48,51,63
384,소띠,61,82,90,84
384,호랑이띠,76,72,78,62
384,토끼띠,97,70,63,63
384,용띠,78,94,82,58
384,뱀띠,64,99,61,68
384,말띠,95,91,55,69
384,양띠,64,69,75,48
384,원숭이띠,96,68,75,63
384,닭띠,56,61,74,95
384,개띠,55,75,51,82
384,돼지띠,57,50,68,94
384,양자리,96,62,57,93
384,황소자리,69,45,74,72
384,쌍둥이자리,96,71,61,56
384,게자리,57,95,94,72
384,사자자리,83,94,56,96
384,처녀자리,55,45,90,92
384,천칭자리,81,71,84,78
384,전갈자리,58,88,67,91
384,사수자리,61,76,58,74
384,염소자리,64,45,80,66
384,물병자리,65,57,82,86
384,물고기자리,62,52,72,95
385,쥐띠,97,55,58,54
385,소띠,64,80,59,51
385,호랑이띠,66,80,59,58
385,토끼띠,55,79,67,70
385,용띠,75,54,83,52
385,뱀띠,77,83,87,78
385,말띠,74,47,50,57
385,양띠,60,47,96,88
385,원숭이띠,90,62,78,78
385,닭띠,62,59,73,96
385,개띠,61,90,57,99
385,돼지띠,70,67,92,41
385,양자리,75,57,70,89
385,황소자리,83,54,60,89
385,쌍둥이자리,96,78,87,48
385,게자리,55,95,77,58
385,사자자리,62,85,94,99
385,처녀자리,97,68,81,75
385,천칭자리,57,83,98,69
385,전갈자리,88,60,51,48
385,사수자리,89,46,54,41
385,염소자리,74,51,89,58
385,물병자리,76,60,69,44
385,물고기자리,94,66,98,48
386,쥐띠,87,93,56,99
386,소띠,96,61,68,70
386,호랑이띠,90,71,79,58
386,토끼띠,95,53,85,42
386,용띠,66,50,91,72
386,뱀띠,98,80,89,54
386,말띠,56,69,64,88
386,양띠,77,76,85,81
386,원숭이띠,56,88,64,69
386,닭띠,90,82,99,47
386,개띠,97,54,56,54
386,돼지띠,97,84,96,97
386,양자리,83,61,65,92
386,황소자리,80,83,86,40
386,쌍둥이자리,75,97,71,75
386,게자리,75,67,81,90
386,사자자리,78,82,86,59
386,처녀자리,56,79,98,57
386,천칭자리,66,81,97,40
386,전갈자리,81,83,77,76
386,사수자리,95,48,94,59
386,염소자리,77,54,83,78
386,물병자리,89,72,50,64
386,물고기자리,59,91,53,64
387,쥐띠,76,71,79,55
387,소띠,69,73,98,57
387,호랑이띠,78,73,52,45
387,토끼띠,80,65,59,68
387,용띠,81,50,64,66
387,뱀띠,97,80,54,59
387,말띠,92,80,53,48
387,양띠,77,59,90,41
387,원숭이띠,87,62,62,70
387,닭띠,80,84,89,50
387,개띠,95,84,75,58
387,돼지띠,72,64,79,89
387,양자리,86,56,70,91
387,황소자리,55,79,68,83
387,쌍둥이자리,66,60,97,49
387,게자리,71,56,63,59
387,사자자리,87,45,99,42
387,처녀자리,72,50,79,85
387,천칭자리,63,64,57,86
387,전갈자리,76,66,65,95
387,사수자리,80,83,56,60
387,염소자리,89,66,70,69
387,물병자리,73,99,87,99
387,물고기자리,56,69,61,93
388,쥐띠,86,81,74,40
388,소띠,65,62,60,63
388,호랑이띠,83,48,65,88
388,토끼띠,68,59,92,49
388,용띠,94,95,71,83
388,뱀띠,93,63,72,51
388,말띠,69,99,55,60
388,양띠,95,79,58,73
388,원숭이띠,79,59,52,57
388,닭띠,56,98,58,78
388,개띠,82,70,61,97
388,돼지띠,94,83,55,68
388,양자리,65,51,81,58
388,황소자리,65,83,58,93
388,쌍둥이자리,63,46,69,45
388,게자리,81,74,84,99
388,사자자리,66,52,72,83
388,처녀자리,70,82,61,97
388,천칭자리,80,69,88,53
388,전갈자리,85,99,50,65
388,사수자리,69,53,72,88
388,염소자리,57,58,57,93
388,물병자리,69,82,60,72
388,물고기자리,57,64,84,89
389,쥐띠,77,45,61,49
389,소띠,57,71,56,82
389,호랑이띠,92,48,56,76
389,토끼띠,70,86,65,53
389,용띠,78,84,64,71
389,뱀띠,93,76,55,78
389,말띠,58,45,53,81
389,양띠,56,56,95,77
389,원숭이띠,96,66,77,46
389,닭띠,79,54,61,93
389,개띠,76,69,95,85
389,돼지띠,98,62,94,71
389,양자리,59,77,97,63
389,황소자리,77,83,69,40
389,쌍둥이자리,83,82,89,91
389,게자리,64,59,50,58
389,사자자리,77,91,63,48
389,처녀자리,69,50,74,81
389,천칭자리,95,74,79,98
389,전갈자리,89,94,54,58
389,사수자리,76,69,68,68
389,염소자리,73,98,65,68
389,물병자리,55,95,97,47
389,물고기자리,94,63,98,62
390,쥐띠,67,88,89,84
390,소띠,61,50,92,68
390,호랑이띠,86,72,76,85
390,토끼띠,82,66,53,62
390,용띠,66,87,80,81
390,뱀띠,81,49,58,41
390,말띠,91,55,85,45
390,양띠,96,65,80,75
390,원숭이띠,58,71,92,44
390,닭띠,94,48,59,48
390,개띠,70,49,93,47
390,돼지띠,80,75,90,75
390,양자리,98,73,51,64
390,황소자리,95,97,80,80
390,쌍둥이자리,82,58,71,55
390,게자리,63,54,62,83
390,사자자리,86,52,84,62
390,처녀자리,92,54,54,95
390,천칭자리,63,69,90,73
390,전갈자리,73,86,82,63
390,사수자리,81,59,81,45
390,염소자리,60,63,59,78
390,물병자리,74,57,51,42
390,물고기자리,56,92,65,69
391,쥐띠,76,94,65,76
391,소띠,89,81,94,49
391,호랑이띠,70,89,94,44
391,토끼띠,68,54,66,67
391,용띠,77,83,92,80
391,뱀띠,87,99,74,64
391,말띠,94,58,58,70
391,양띠,89,90,66,46
391,원숭이띠,86,87,85,52
391,닭띠,98,76,76,61
391,개띠,91,49,71,97
391,돼지띠,68,78,58,42
391,양자리,61,51,99,57
391,황소자리,97,46,74,91
391,쌍둥이자리,77,55,94,67
391,게자리,80,63,61,67
391,사자자리,83,95,64,95
391,처녀자리,78,49,59,71
391,천칭자리,66,62,70,62
391,전갈자리,69,96,65,71
391,사수자리,78,88,75,60
391,염소자리,79,84,80,66
391,물병자리,71,78,78,72
391,물고기자리,73,82,77,50
392,쥐띠,65,62,86,58
392,소띠,78,98,57,41
392,호랑이띠,74,71,90,48
392,토끼띠,75,45,76,77
392,용띠,63,81,76,60
392,뱀띠,79,79,71,94
392,말띠,62,54,93,43
392,양띠,81,94,58,88
392,원숭이띠,83,71,95,71
392,닭띠,66,83,64,87
392,개띠,75,89,51,79
392,돼지띠,83,82,99,53
392,양자리,71,88,67,95
392,황소자리,63,49,58,76
392,쌍둥이자리,62,64,77,95
392,게자리,97,68,50,51
392,사자자리,64,95,62,58
392,처녀자리,86,74,85,94
392,천칭자리,97,91,94,40
392,전갈자리,73,67,81,86
392,사수자리,91,74,58,63
392,염소자리,62,78,68,84
392,물병자리,96,48,79,41
392,물고기자리,68,59,91,79
393,쥐띠,88,53,55,58
393,소띠,83,80,93,93
393,호랑이띠,64,94,65,52
393,토끼띠,83,86,96,96
393,용띠,64,89,53,99
393,뱀띠,91,89,95,57
393,말띠,75,49,95,99
393,양띠,80,76,75,89
393,원숭이띠,83,45,75,52
393,닭띠,81,85,64,82
393,개띠,63,99,83,67
393,돼지띠,67,45,57,44
393,양자리,63,95,59,41
393,황소자리,58,91,93,73
393,쌍둥이자리,73,77,67,48
393,게자리,79,97,66,89
393,사자자리,89,58,63,88
393,처녀자리,68,72,78,83
393,천칭자리,91,69,51,90
393,전갈자리,87,55,94,74
393,사수자리,93,70,81,86
393,염소자리,95,50,94,53
393,물병자리,79,45,71,80
393,물고기자리,98,61,88,98
394,쥐띠,73,72,88,48
394,소띠,56,80,73,98
394,호랑이띠,81,62,86,85
394,토끼띠,58,52,62,49
394,용띠,71,84,73,88
394,뱀띠,60,81,63,63
394,말띠,58,97,91,96
394,양띠,55,49,56,97
394,원숭이띠,76,63,75,47
394,닭띠,85,67,83,85
394,개띠,96,48,84,96
394,돼지띠,58,58,83,86
394,양자리,87,81,90,88
394,황소자리,57,63,66,80
394,쌍둥이자리,59,48,68,43
394,게자리,72,60,54,62
394,사자자리,80,69,82,61
394,처녀자리,59,88,63,93
394,천칭자리,76,57,83,80
394,전갈자리,96,51,67,72
394,사수자리,96,58,80,59
394,염소자리,84,65,72,72
394,물병자리,58,57,52,79
394,물고기자리,95,45,56,99
395,쥐띠,80,78,70,64
395,소띠,73,73,57,71
395,호랑이띠,83,80,66,42
395,토끼띠,60,83,52,49
395,용띠,84,95,92,46
395,뱀띠,80,83,83,84
395,말띠,90,86,95,53
395,양띠,85,89,56,67
395,원숭이띠,60,51,73,73
395,닭띠,79,72,83,67
395,개띠,62,50,86,76
395,돼지띠,85,97,74,68
395,양자리,77,82,97,85
395,황소자리,88,57,92,52
395,쌍둥이자리,65,71,54,70
395,게자리,57,91,70,95
395,사자자리,56,66,84,53
395,처녀자리,78,57,66,62
395,천칭자리,96,79,54,77
395,전갈자리,77,72,70,68
395,사수자리,64,79,73,55
395,염소자리,78,60,65,77
395,물병자리,96,82,99,88
395,물고기자리,87,55,68,50
396,쥐띠,79,70,92,49
396,소띠,61,74,99,84
396,호랑이띠,85,66,85,42
396,토끼띠,59,88,71,74
396,용띠,72,72,77,75
396,뱀띠,86,83,63,40
396,말띠,67,45,59,90
396,양띠,87,66,63,50
396,원숭이띠,84,56,80,88
396,닭띠,79,72,87,75
396,개띠,96,59,66,60
396,돼지띠,59,85,73,91
396,양자리,58,55,70,48
396,황소자리,88,68,69,67
396,쌍둥이자리,61,60,50,91
396,게자리,89,74,62,98
396,사자자리,55,79,86,99
396,처녀자리,85,53,96,93
396,천칭자리,55,85,79,88
396,전갈자리,69,80,95,94
396,사수자리,65,75,80,70
396,염소자리,84,92,98,47
396,물병자리,62,93,82,58
396,물고기자리,63,65,58,84
397,쥐띠,85,86,82,98
397,소띠,79,57,50,89
397,호랑이띠,93,48,50,68
397,토끼띠,60,54,54,43
397,용띠,64,90,67,49
397,뱀띠,67,63,93,58
397,말띠,86,58,93,43
397,양띠,77,92,92,70
397,원숭이띠,97,73,80,46
397,닭띠,94,98,95,97
397,개띠,82,52,93,77
397,돼지띠,92,85,80,46
397,양자리,79,68,95,79
397,황소자리,82,67,99,65
397,쌍둥이자리,80,94,79,66
397,게자리,73,47,88,79
397,사자자리,98,69,83,94
397,처녀자리,70,57,68,89
397,천칭자리,72,46,51,79
397,전갈자리,78,54,60,99
397,사수자리,73,53,93,64
397,염소자리,98,90,73,52
397,물병자리,84,84,62,84
397,물고기자리,66,53,55,77
398,쥐띠,59,93,66,55
398,소띠,94,90,50,69
398,호랑이띠,56,68,94,58
398,토끼띠,85,87,65,66
398,용띠,58,93,57,61
398,뱀띠,86,95,90,77
398,말띠,62,50,71,42
398,양띠,61,47,54,65
398,원숭이띠,64,71,50,41
398,닭띠,87,47,58,65
398,개띠,77,80,86,85
398,돼지띠,68,87,66,94
398,양자리,84,66,88,69
398,황소자리,90,99,63,54
398,쌍둥이자리,75,63,82,72
398,게자리,68,67,81,97
398,사자자리,60,83,61,46
398,처녀자리,73,81,75,70
398,천칭자리,91,50,66,64
398,전갈자리,70,90,82,99
398,사수자리,81,85,74,94
398,염소자리,73,88,65,91
398,물병자리,64,46,63,45
398,물고기자리,86,89,58,92
399,쥐띠,97,71,77,63
399,소띠,64,94,83,49
399,호랑이띠,74,70,84,61
399,토끼띠,71,99,87,97
399,용띠,65,91,81,82
399,뱀띠,63,63,50,42
399,말띠,57,89,97,83
399,양띠,97,54,51,74
399,원숭이띠,80,87,53,45
399,닭띠,74,87,97,64
399,개띠,56,65,55,77
399,돼지띠,56,80,99,61
399,양자리,72,58,59,71
399,황소자리,62,70,91,52
399,쌍둥이자리,58,86,94,86
399,게자리,67,60,70,97
399,사자자리,81,99,91,98
399,처녀자리,68,69,88,85
399,천칭자리,67,96,50,45
399,전갈자리,58,48,96,42
399,사수자리,92,48,83,92
399,염소자리,93,82,65,44
399,물병자리,90,73,83,47
399,물고기자리,55,96,69,94
400,쥐띠,89,47,61,73
400,소띠,96,59,71,84
400,호랑이띠,72,49,71,74
400,토끼띠,93,93,61,79
400,용띠,98,48,89,87
400,뱀띠,69,48,66,85
400,말띠,69,85,78,66
400,양띠,82,50,65,89
400,원숭이띠,81,70,60,74
400,닭띠,96,46,82,90
400,개띠,60,53,58,83
400,돼지띠,95,72,83,44
400,양자리,77,99,98,76
400,황소자리,74,94,79,97
400,쌍둥이자리,71,94,79,94
400,게자리,55,67,95,54
400,사자자리,59,98,55,42
400,처녀자리,77,88,85,53
400,천칭자리,98,94,97,55
400,전갈자리,55,84,77,71
400,사수자리,67,83,78,79
400,염소자리,87,63,58,46
400,물병자리,90,82,57,87
400,물고기자리,74,53,92,67
401,쥐띠,93,59,80,66
401,소띠,77,86,51,88
401,호랑이띠,61,70,81,67
401,토끼띠,85,89,56,72
401,용띠,86,75,75,95
401,뱀띠,63,87,83,74
401,말띠,68,71,65,67
401,양띠,89,78,92,82
401,원숭이띠,77,46,55,86
401,닭띠,96,70,99,90
401,개띠,95,55,79,99
401,돼지띠,80,56,87,50
401,양자리,66,72,77,67
401,황소자리,83,77,94,72
401,쌍둥이자리,55,81,94,84
401,게자리,67,73,91,65
401,사자자리,60,70,70,50
401,처녀자리,66,80,91,78
401,천칭자리,98,90,84,78
401,전갈자리,55,74,68,77
401,사수자리,92,60,70,76
401,염소자리,89,51,58,60
401,물병자리,76,84,80,70
401,물고기자리,84,54,77,60
402,쥐띠,93,98,81,64
402,소띠,73,46,85,93
402,호랑이띠,67,80,73,87
402,토끼띠,89,46,70,41
402,용띠,59,90,68,47
402,뱀띠,83,51,99,64
402,말띠,76,75,85,77
402,양띠,67,81,54,92
402,원숭이띠,63,82,72,95
402,닭띠,80,67,55,74
402,개띠,89,73,55,81
402,돼지띠,62,98,69,73
402,양자리,82,47,53,95
402,황소자리,96,68,99,42
402,쌍둥이자리,55,90,88,51
402,게자리,71,62,88,85
402,사자자리,95,56,83,68
402,처녀자리,90,98,81,62
402,천칭자리,95,74,53,80
402,전갈자리,69,86,51,89
402,사수자리,64,82,62,41
402,염소자리,62,51,96,96
402,물병자리,64,66,90,40
402,물고기자리,59,86,82,65
403,쥐띠,95,47,81,57
403,소띠,65,81,98,41
403,호랑이띠,80,87,91,78
403,토끼띠,77,54,61,50
403,용띠,69,99,62,66
403,뱀띠,93,58,57,80
403,말띠,90,46,74,50
403,양띠,57,45,81,80
403,원숭이띠,67,46,58,91
403,닭띠,71,95,61,97
403,개띠,79,86,95,67
403,돼지띠,63,61,94,91
403,양자리,91,73,73,55
