card_name_ko,category,direction,reading_text
펜타클 5,연애,정방향,"관계에서 결핍이나 불안감이 있죠? 실제로 잃은 것보다 두려움이 더 크게 작용하고 있을 수 있어요. 도움을 요청하는 것이 약함이 아니에요. 오늘 필요한 것을 솔직하게 표현해보세요."
펜타클 5,연애,역방향,"어려운 시기에서 서서히 회복되고 있어요. 도움이 다가오고 있어요. 오늘 주변의 도움을 받아들여보세요."
펜타클 5,직장,정방향,"재정적 어려움이나 직업 불안이 있죠? 도움을 구하고 네트워크를 활용하는 것이 중요해요. 오늘 도움을 요청할 수 있는 사람에게 연락해보세요."
펜타클 5,직장,역방향,"어려운 시기에서 회복되고 있어요. 이제 새로운 기회가 열리고 있어요. 오늘 새로운 가능성을 탐색해보세요."
펜타클 5,일반,정방향,"결핍이나 불안이 있죠? 오늘 도움을 요청해보세요."
펜타클 5,일반,역방향,"회복 중이에요. 오늘 새로운 기회를 탐색해보세요."
펜타클 6,연애,정방향,"관계에서 주고받는 균형이 맞춰지는 시기예요. 나눔과 관대함이 관계를 더 풍요롭게 만들어요. 오늘 상대방에게 필요한 것을 베풀어보세요."
펜타클 6,연애,역방향,"관계에서 주고받는 불균형이 있죠? 한쪽이 너무 많이 주거나 받고 있어요. 오늘 균형을 재조정하는 대화를 해보세요."
펜타클 6,직장,정방향,"관대함과 나눔이 좋은 결과를 만드는 시기예요. 받는 것도 주는 것도 건강하게 이루어지고 있어요. 오늘 지식이나 자원을 나눠보세요."
펜타클 6,직장,역방향,"주고받는 불균형이 있죠? 공정한 관계를 재정립하는 것이 필요해요. 오늘 불공평한 부분을 솔직하게 표현해보세요."
펜타클 6,일반,정방향,"나눔과 균형이 빛나는 시기예요. 오늘 누군가에게 베풀어보세요."
펜타클 6,일반,역방향,"불균형이 있죠? 오늘 균형을 재조정해보세요."
펜타클 7,연애,정방향,"관계에서 지금까지 투자한 것들을 평가하는 시기예요. 더 나아가야 할지 방향을 재고해야 할지 생각해볼 때예요. 오늘 관계에서 원하는 방향을 솔직하게 생각해보세요."
펜타클 7,연애,역방향,"노력한 것들이 결실을 맺지 못하거나 방향이 잘못된 느낌이죠? 더 효율적인 방향으로 에너지를 바꿔야 해요. 오늘 관계에서 에너지를 더 잘 쓸 방법을 생각해보세요."
펜타클 7,직장,정방향,"지금까지의 투자와 노력을 평가하는 시기예요. 더 나아가야 할지 방향을 바꿔야 할지 결정할 때예요. 오늘 현재 진행 중인 것들을 평가해보세요."
펜타클 7,직장,역방향,"노력이 결실을 맺지 못하거나 방향이 잘못된 느낌이죠? 더 효율적인 방향으로 전환하는 것이 필요해요. 오늘 결과가 없는 것에서 방향을 바꿔보세요."
펜타클 7,일반,정방향,"투자한 것들을 평가할 때예요. 오늘 진행 중인 것들을 점검해보세요."
펜타클 7,일반,역방향,"방향이 잘못된 것 같죠? 오늘 더 효율적인 방향으로 전환해보세요."
펜타클 8,연애,정방향,"관계에서 꾸준한 노력과 헌신이 빛나는 시기예요. 관계를 발전시키기 위해 기술과 시간을 투자하는 것이 중요해요. 오늘 관계를 위해 의미 있는 노력을 해보세요."
펜타클 8,연애,역방향,"관계에 충분한 시간과 노력을 투자하지 못하고 있죠? 또는 잘못된 방향으로 노력하고 있을 수 있어요. 오늘 관계에서 진짜 필요한 것에 집중해보세요."
펜타클 8,직장,정방향,"기술을 연마하고 꾸준히 발전하는 에너지가 빛나는 시기예요. 꾸준한 노력이 전문성을 만들어요. 오늘 가장 발전시키고 싶은 기술에 시간을 투자해보세요."
펜타클 8,직장,역방향,"노력이 방향을 잃거나 발전이 느린 느낌이죠? 방법을 바꾸거나 더 집중하는 것이 필요해요. 오늘 업무 방식을 개선하는 방법을 찾아보세요."
펜타클 8,일반,정방향,"꾸준한 노력이 전문성을 만드는 시기예요. 오늘 가장 발전시키고 싶은 것에 시간을 투자해보세요."
펜타클 8,일반,역방향,"노력이 방향을 잃고 있죠? 오늘 방법을 바꾸거나 더 집중해보세요."
펜타클 9,연애,정방향,"독립적이고 충만한 자신에서 출발하는 관계가 가장 건강한 시기예요. 스스로를 먼저 채우는 것이 좋은 관계의 기반이에요. 오늘 자신을 충만하게 채우는 시간을 가져보세요."
펜타클 9,연애,역방향,"과도한 의존이나 물질적인 이유로 관계에 머물고 있죠? 진짜 원하는 것을 솔직하게 확인해볼 필요가 있어요. 오늘 관계에서 진짜 원하는 것을 솔직하게 적어보세요."
펜타클 9,직장,정방향,"독립적으로 성과를 내고 풍요로운 결실을 맺는 시기예요. 자신의 능력을 믿고 자립적으로 일하세요. 오늘 자신만의 강점을 활용해서 성과를 만들어보세요."
펜타클 9,직장,역방향,"자립적이지 못하거나 물질적인 풍요에 집착하고 있죠? 진짜 성취감을 찾는 것이 필요해요. 오늘 진짜 만족스러운 일이 무엇인지 찾아보세요."
펜타클 9,일반,정방향,"독립적이고 충만한 시기예요. 오늘 자신을 먼저 충만하게 채워보세요."
펜타클 9,일반,역방향,"과도한 의존이나 집착이 있죠? 오늘 진짜 원하는 것을 솔직하게 확인해보세요."
펜타클 10,연애,정방향,"관계에서 안정적인 미래와 풍요로운 결실이 이루어지는 시기예요. 가족과 가정의 에너지가 강한 때예요. 오늘 소중한 사람들과 함께하는 시간을 만들어보세요."
펜타클 10,연애,역방향,"관계에서 안정이 흔들리거나 가치관 차이로 갈등이 있죠? 장기적인 방향에 대해 솔직하게 이야기해야 해요. 오늘 미래에 대해 솔직한 대화를 나눠보세요."
펜타클 10,직장,정방향,"오랜 노력이 안정적인 성공으로 이어지는 시기예요. 지속적인 풍요가 시작되고 있어요. 오늘 장기적인 목표를 재확인해보세요."
펜타클 10,직장,역방향,"안정이 흔들리거나 장기적인 계획에 문제가 생기고 있죠? 기반을 다시 점검하고 강화하는 것이 필요해요. 오늘 기반이 되는 것들을 점검해보세요."
펜타클 10,일반,정방향,"안정적인 풍요가 이루어지는 시기예요. 오늘 소중한 사람들과 함께하는 시간을 만들어보세요."
펜타클 10,일반,역방향,"안정이 흔들리고 있죠? 오늘 기반을 점검하고 강화해보세요."
펜타클 시종,연애,정방향,"관계에서 새로운 가능성을 탐색하거나 공부하는 에너지가 있어요. 현실적이고 신중하게 접근하는 것이 관계를 건강하게 만들어요. 오늘 상대방에 대해 더 알고 싶은 것을 물어보세요."
펜타클 시종,연애,역방향,"관계에서 현실감각이 없거나 준비가 부족한 상태예요. 충동적인 결정보다 신중하게 접근하는 것이 필요해요. 오늘 관계에서 현실적인 부분을 먼저 점검해보세요."
펜타클 시종,직장,정방향,"새로운 기술이나 지식을 배우는 에너지가 넘치는 시기예요. 성실하게 배우고 발전하는 것이 강점이에요. 오늘 새로운 것을 배우는 시간을 만들어보세요."
펜타클 시종,직장,역방향,"학습이나 발전에 집중하지 못하거나 현실적이지 않은 계획을 세우고 있죠? 기초부터 다시 다지는 것이 필요해요. 오늘 가장 기본적인 것부터 다시 점검해보세요."
펜타클 시종,일반,정방향,"새로운 것을 배우는 시기예요. 오늘 배우고 싶은 것을 시작해보세요."
펜타클 시종,일반,역방향,"현실감각이 부족하죠? 오늘 기초부터 다시 점검해보세요."
펜타클 기사,연애,정방향,"관계에서 안정적이고 신뢰할 수 있는 에너지가 있어요. 꾸준하고 현실적인 방식으로 관계를 발전시키세요. 오늘 상대방을 위한 실용적인 행동을 해보세요."
펜타클 기사,연애,역방향,"너무 느리거나 변화를 거부하고 있죠? 안정 추구가 관계의 성장을 막고 있어요. 오늘 관계에서 새로운 것을 시도해보세요."
펜타클 기사,직장,정방향,"꾸준하고 안정적인 발전이 빛나는 시기예요. 성실하게 한 걸음씩 나아가면 좋은 결과가 나와요. 오늘 가장 중요한 업무를 성실하게 해보세요."
펜타클 기사,직장,역방향,"너무 느리거나 변화에 저항하고 있죠? 조금 더 적극적으로 움직이는 것이 필요해요. 오늘 평소보다 조금 더 빠르게 결정해보세요."
펜타클 기사,일반,정방향,"꾸준하고 안정적으로 나아가는 시기예요. 오늘 성실하게 한 걸음씩 나아가보세요."
펜타클 기사,일반,역방향,"너무 느리거나 변화를 거부하고 있죠? 오늘 조금 더 빠르게 움직여보세요."
펜타클 여왕,연애,정방향,"현실적이고 따뜻한 방식으로 관계를 풍요롭게 하는 시기예요. 실용적인 돌봄과 안정이 관계를 성숙하게 만들어요. 오늘 상대방을 실용적으로 돌보는 행동을 해보세요."
펜타클 여왕,연애,역방향,"관계에서 현실적인 안정보다 물질적인 것에 집착하거나 과도하게 돌봄으로써 경계가 없어지고 있죠? 오늘 건강한 경계를 다시 세워보세요."
펜타클 여왕,직장,정방향,"실용적이고 현실적인 방식으로 풍요로운 결과를 만드는 시기예요. 자원을 잘 관리하고 활용하면 좋은 성과가 나와요. 오늘 가장 효율적인 방식으로 업무를 처리해보세요."
펜타클 여왕,직장,역방향,"과도하게 돌보거나 현실적이지 않은 방식으로 접근하고 있죠? 건강한 경계를 유지하는 것이 필요해요. 오늘 경계를 명확히 하고 필요한 것에만 집중해보세요."
펜타클 여왕,일반,정방향,"현실적이고 풍요로운 에너지가 빛나는 시기예요. 오늘 자원을 효율적으로 활용해보세요."
펜타클 여왕,일반,역방향,"경계가 없어지고 있죠? 오늘 건강한 경계를 다시 세워보세요."
펜타클 왕,연애,정방향,"안정적이고 풍요로운 방식으로 관계를 이끄는 에너지가 있어요. 현실적인 지원과 안정감이 관계를 단단하게 만들어요. 오늘 상대방에게 안정감을 주는 행동을 해보세요."
펜타클 왕,연애,역방향,"물질적인 안정에만 집착하거나 지배적인 태도가 관계에 부담이 되고 있죠? 감정적인 연결도 함께 신경 써야 해요. 오늘 상대방의 감정에 더 집중해보세요."
펜타클 왕,직장,정방향,"안정적이고 풍요로운 결과를 만드는 리더십이 빛나는 시기예요. 현실적인 판단과 자원 관리가 강점이에요. 오늘 장기적인 목표를 향해 안정적으로 나아가보세요."
펜타클 왕,직장,역방향,"물질적인 성공에만 집착하거나 지나치게 보수적인 태도가 성장을 막고 있죠? 새로운 방향도 고려해보세요. 오늘 현상 유지 대신 새로운 것을 하나 시도해보세요."
펜타클 왕,일반,정방향,"안정적이고 풍요로운 시기예요. 오늘 장기적인 목표를 향해 안정적으로 나아가보세요."
펜타클 왕,일반,역방향,"물질에만 집착하거나 너무 보수적이죠? 오늘 새로운 것을 하나 시도해보세요."
